ppm	X1	X2	X3	X4	X5	X6
-0.72784	169.625	-93.002	-78.701	-16.864	-34.17	27.093
-0.72827	264.172	-84.904	-59.926	63.151	-20.229	-8.209
-0.72869	143.463	-55.874	3.185	138.409	20.729	33.982
-0.72912	47.078	-27.859	69.233	70.337	1.361	65.199
-0.72955	11.25	0.135	-15.421	-3.889	79.698	-53.414
-0.72997	61.815	-5.56	-104.157	-20.889	-228.915	-35.237
-0.7304	22.061	-53.925	-91.82	-60.549	-339.37	-27.629
-0.73082	22.524	21.696	-235.989	-173.402	-181.04	-10.102
-0.73125	5.012	-125.536	-205.031	27.96	-23.686	11.287
-0.73168	29.618	-186.242	-69.936	29.001	-28.978	123.278
-0.7321	-90.519	-47.343	9.819	-57.942	-125.818	-104.172
-0.73253	-272.568	66.08	73.585	69.113	-109.67	-155.323
-0.73296	-124.505	62.609	118.653	59.11	6.807	81.076
-0.73338	-60.119	104.726	0.456	122.565	21.822	74.085
-0.73381	-115.411	57.149	-70.357	61.414	-17.205	-65.896
-0.73424	-68.933	102.311	-37.39	67.354	39.798	-67.177
-0.73466	-72.36	49.18	-223.021	82.848	19.094	126.582
-0.73509	75.242	158.326	-93.127	85.716	-53.574	221.108
-0.73551	160.265	254.791	78.335	8.622	-79.692	140.884
-0.73594	27.62	147.958	-77.483	-101.453	-149.774	159.993
-0.73637	-139.969	-75.298	-74.893	-41.638	-72.053	11.293
-0.73679	-89.16	-213.488	-12.358	63.401	-97.361	85.971
-0.73722	-71.369	-45.064	55.756	29.946	-177.858	113.731
-0.73765	59.417	50.707	68.941	-60.829	7.179	-5.956
-0.73807	-73.205	58.785	171.499	1.1	113.216	52.707
-0.7385	-13.765	34.883	92.449	112.611	-26.214	140.396
-0.73893	3.856	-68.654	75.343	126.839	-48.673	139.867
-0.73935	-78.903	12.283	124.558	25.382	15.594	95.693
-0.73978	-97.224	155.011	-10.377	-38.531	-112.374	33.493
-0.7402	-72.724	79.976	-26.697	-52.605	-107.15	-88.593
-0.74063	-43.818	-26.309	2.577	-58.575	-12.499	-21.837
-0.74106	24.278	-107.406	114.062	54.51	-15.222	-15.342
-0.74148	45.035	-104.976	153.678	70.729	22.296	-34.197
-0.74191	-9.209	-84.108	118.771	144.534	81.692	134.539
-0.74234	-30.672	-117.469	-73.758	22.938	-43.496	27.384
-0.74276	-7.806	-110.749	-193.786	-115.765	63.871	65.317
-0.74319	120.472	-46.52	-34.124	-1.318	93.589	-28.918
-0.74362	143.599	39.151	43.876	-2.981	112.579	6.721
-0.74404	63.95	103.447	39.145	-136.215	83.309	89.436
-0.74447	-57.826	65.227	42.539	-93.864	93.407	3.931
-0.74489	-116.88	-77.594	78.522	-65.397	149.818	-3.19
-0.74532	-90.671	-70.724	-125.309	-71.816	244.755	44.827
-0.74575	143.859	-75.194	-102.735	-86.998	101.715	50.796
-0.74617	180.058	143.408	8.029	-213.127	5.795	-105.403
-0.7466	127.731	102.449	-91.404	-92.688	27.856	-70.081
-0.74703	71.89	44.835	-88.529	-51.697	46.017	139.289
-0.74745	50.186	38.341	-143.218	67.17	56.841	186.138
-0.74788	-40.934	129.64	-29.967	45.775	138.946	119.527
-0.74831	-115.118	130.549	41.909	-86.309	107.335	123.764
-0.74873	-128.883	-4.61	-86.627	-8.704	-15.043	33.472
-0.74916	-10.282	60.464	-209.766	44.907	4.673	98.509
-0.74959	107.167	58.082	-58.77	65.542	20.654	31.334
-0.75001	50.071	44.842	58.896	97.532	7.761	-136.17
-0.75044	-31.755	11.888	91.382	216.828	89.144	-180.635
-0.75086	95.205	-8.907	-95.897	251.767	44.958	19.598
-0.75129	93.855	77.531	-71.34	96.921	167.418	-159.893
-0.75172	76.508	-7.277	74.233	31.325	142.08	-226.589
-0.75214	29.413	-50.591	42.15	20.786	201.489	-120.777
-0.75257	60.601	-39.857	54.05	-41.052	157.836	-247.681
-0.753	90.681	-103.055	-21.985	-52.54	86.845	-245.735
-0.75342	-4.782	-116.253	-101.415	67.139	100.84	-44.744
-0.75385	4.693	122.172	50.399	152.825	36.851	138.418
-0.75428	-8.294	-56.652	56.67	37.317	128.02	106.485
-0.7547	-82.861	-72.717	-146.952	-1.165	196.289	-72.687
-0.75513	-49.958	-64.485	-214.327	-0.218	65.059	-138.701
-0.75555	-83.879	-1.448	-161.331	116.234	-11.22	-57.208
-0.75598	-58.33	47.999	-55.306	51.933	17.931	-68.935
-0.75641	8.509	-111.678	106.937	45.624	30.776	65.453
-0.75683	69.118	-75.21	135.968	30.089	-71.275	109.201
-0.75726	54.692	-44.516	116.224	-112.535	61.776	182.628
-0.75769	3.501	-42.121	75.571	-169.272	16.973	-65.229
-0.75811	-158.829	55.477	28.485	-87.735	81.276	79.328
-0.75854	-145.005	-20.143	-96.439	-69.394	58.774	154.714
-0.75897	-98.976	-104.774	-91.345	-79.241	-20.13	98.388
-0.75939	-83.804	9.626	-71.53	51.923	-49.087	-64.329
-0.75982	-156.723	-1.547	81.138	153.087	-172.413	2.097
-0.76024	-41.573	-55.114	64.703	82.135	42.215	72.419
-0.76067	-115.264	4.079	67.718	59.788	-62.355	34.633
-0.7611	-118.362	-22.342	210.063	24.361	-107.165	70.198
-0.76152	-38.288	0.753	32.804	32.717	-91.916	74.845
-0.76195	-77.624	-189.238	29.424	-31.73	-123.085	53.663
-0.76238	-153.442	-109.717	-105.75	-66.98	66.649	45.132
-0.7628	-99.407	-104.057	-85.722	0.643	67.483	-178.503
-0.76323	-52.749	-46.081	184.618	60.38	142.151	-106.292
-0.76366	30.528	3.724	15.46	45.253	13.518	-211.087
-0.76408	20.111	14.996	49.187	93.914	-79.353	-189.981
-0.76451	-111.397	67.785	1.114	121.925	-194.933	-7.787
-0.76494	-257.452	-17.97	-30.593	21.575	-118.11	33.401
-0.76536	-167.886	27.786	50.716	-209.642	-152.389	21.32
-0.76579	-218.341	154.046	5.717	-167.331	-132.582	-54.012
-0.76621	-62.332	24.8	-96.453	-116.067	-164.3	-51.963
-0.76664	128.034	64.052	-48.893	-13.585	134.991	7.883
-0.76707	110.287	83.235	-27.963	-16.13	151.638	-39.471
-0.76749	176.388	28.313	-40.386	37.458	29.834	-143.396
-0.76792	133.199	-79.693	-163.089	97.134	-21.707	-174.331
-0.76835	221.426	-65.498	-190.823	38.547	99.604	-190.077
-0.76877	212.714	-36.163	-215.82	-26.14	92.74	-119.395
-0.7692	1.275	-9.254	-97.278	-93.859	-117.053	-91.587
-0.76963	96.833	-30.731	-118.092	-134.314	-115.414	-95.263
-0.77005	155.174	9.039	-134.6	-52.715	65.948	34.331
-0.77048	68.296	-73.398	34.566	-18.107	131.371	66.079
-0.7709	29.355	95.619	36.17	20.555	-102.088	-206.69
-0.77133	15.734	84.668	-20.397	-56.05	-80.043	-34.816
-0.77176	49.121	92.792	2.065	-15.724	-147.571	134.369
-0.77218	-24.453	-103.323	50.504	-27.901	-136.417	46.008
-0.77261	46.488	-267.75	95.748	-107.35	16.365	101.498
-0.77304	-35.844	-87.205	128.58	-185.773	-155.791	103.586
-0.77346	112.777	-2.861	-63.112	-170.444	-85.581	76.268
-0.77389	116.182	-26.65	-17.475	-97.295	-125.162	201.998
-0.77432	-31.788	58.617	30.795	-171.94	-56.893	176.983
-0.77474	-25.286	-125.96	-13.355	-65.178	111.588	-58.474
-0.77517	-73.181	-161.858	-46.806	-218.74	60.64	-56.608
-0.77559	-136.328	-160.594	-133.803	-151.188	127.92	-106.09
-0.77602	-99.226	-79.856	-101.932	8.712	119.935	-164.278
-0.77645	-69.379	-52.22	-103.557	74.382	77.856	1.126
-0.77687	-61.172	-36.383	-112.258	151.09	66.863	4.719
-0.7773	-6.496	-11.998	0.293	140.358	49.739	126.887
-0.77773	-145.457	53.147	40.1	3.665	99.306	63.348
-0.77815	-110.012	89.39	39	-62.415	4.082	97.225
-0.77858	-102.253	25.47	162.519	-41.984	2.628	36.34
-0.77901	6.075	15.052	93.119	-40.824	188.417	-61.088
-0.77943	106.716	-4.047	-60.294	-25.395	142.401	-22.591
-0.77986	-25.609	-5.197	15.624	20.82	61.197	-38.713
-0.78028	-46.799	51.305	42.387	71.237	17.049	-65.636
-0.78071	8.393	176.67	-18.566	-8.188	-44.338	21.44
-0.78114	69.981	128.879	-72.92	-96.088	-33.823	-32.374
-0.78156	-77.489	48.256	-6.969	-141.835	10.051	-18.286
-0.78199	-57.51	-38.228	25.671	-102.907	-31.228	96.66
-0.78242	124.828	31.139	-15.047	-10.513	-0.181	3.573
-0.78284	119.133	231.05	55.124	41.131	69.729	-90.451
-0.78327	128.977	97.535	150.453	111.735	6.069	-8.984
-0.7837	168.972	94.046	341.606	223.443	61.472	-87.497
-0.78412	123.704	172.877	307.732	194.538	252.64	-93.863
-0.78455	-29.471	28.14	94.475	-11.134	268.064	-66.527
-0.78498	-76.954	-2.247	69.345	-25.845	79.396	47.823
-0.7854	-9.353	45.439	151.991	14.75	-53.959	84.495
-0.78583	49.617	118.16	175.451	112.985	45.013	60.502
-0.78625	122.538	45.607	101.354	80.147	15.967	47.863
-0.78668	164.982	-0.31	-104.958	159.174	-6.164	-61.612
-0.78711	71.371	51.513	-133.29	168.64	-162.758	66.481
-0.78753	10.384	48.717	58.124	141.511	-214.126	147.22
-0.78796	-89.835	108.403	54.29	-24.529	-101.141	39.073
-0.78839	35.132	-22.248	-128.079	118.199	-139.794	39.909
-0.78881	99.715	-77.939	-88.473	178.967	-51.477	156.117
-0.78924	48.75	-126.474	-87.606	176.254	-101.522	24.904
-0.78967	88.379	-188.008	-113.155	177.033	-109.299	-21.506
-0.79009	-100.398	-101.83	-84.001	-8.134	68.297	94.433
-0.79052	-12.797	-89.431	68.112	-21.217	165.633	33.666
-0.79094	18.394	-218.682	19.25	-52.323	213.891	31.834
-0.79137	-81.768	-283.838	-44.46	-171.568	31.684	52.648
-0.7918	-54.674	-132.389	-87.635	-53.262	-150.896	187.616
-0.79222	-160.751	-100.479	60.779	-120.711	-188.006	199.489
-0.79265	-269.481	31.109	91.194	-136.239	-68.727	206.245
-0.79308	-200.894	64.964	149.525	-182.146	-60.448	11.141
-0.7935	-123.173	42.341	96.062	-155.405	-84.016	-184.187
-0.79393	-53.157	-19.482	48.946	-142.255	1.425	-179.793
-0.79436	65.288	-46.979	-29.668	-88.853	90.009	-0.128
-0.79478	-63.209	13.345	126.898	58.775	-6.28	51.957
-0.79521	-50.778	-33.8	79.399	-68.021	28.016	-5.017
-0.79563	-12.979	12.042	96.663	-140.504	-21.651	98.937
-0.79606	-22.891	23.373	-64.268	-165.502	91.716	182.43
-0.79649	-36.281	24.879	-66.585	-206.968	56.748	274.911
-0.79691	-22.867	-33.642	-7.761	-106.248	-16.32	216.669
-0.79734	-20.464	-244.322	-30.747	-84.201	-155.773	309.509
-0.79777	172.532	-172.307	29.923	-64.807	-60.079	222.783
-0.79819	150.634	-121.253	96.89	14.69	81.54	192.914
-0.79862	68.204	-104.266	-39.671	-20.568	48.884	246.114
-0.79905	9.563	-72.727	-33.309	-82.658	0.056	176.269
-0.79947	53.713	14.619	5.912	-67.153	-114.614	109.365
-0.7999	25.925	171.235	122.695	-78.44	-72.867	-90.402
-0.80033	-24.31	67.206	117.564	-39.242	94.856	-35.69
-0.80075	-66.934	3.157	46.696	-57.28	41.165	0.765
-0.80118	-49.235	85.359	11.128	-17.851	96.162	59.657
-0.8016	33.886	65.716	129.648	112.695	69.496	-71.691
-0.80203	54.618	28.441	93.127	226.868	19.401	-155.348
-0.80246	-85.335	-36.772	-19.644	194.836	-149.476	-161.823
-0.80288	30.743	-63.693	-59.592	122.823	-115.889	55.596
-0.80331	90.216	-111.224	-93.559	-30.121	43.95	7.863
-0.80374	45.696	-23.618	56.093	-27.725	167.284	-96.552
-0.80416	20.1	-119.978	-11.055	-136.333	13.244	-17.782
-0.80459	53.902	-46.82	-25.866	-128.465	-88.038	55.895
-0.80502	-4.906	6.468	-3.175	-174.091	-191.913	-4.331
-0.80544	48.959	0.507	-18.691	-16.89	-152.518	-91.911
-0.80587	-37.587	30.242	-116.331	30.052	58.978	-86.275
-0.80629	15.73	47.097	-205.082	-2.563	147.774	-15.924
-0.80672	-4.813	154.904	-174.427	-61.401	174.409	193.175
-0.80715	-32.776	51.796	-153.523	23.111	85.155	49.548
-0.80757	-36.018	-63.896	-24.046	56.122	144.399	1.25
-0.808	-4.133	103.361	-86.814	-65.223	-7.653	-92.879
-0.80843	83.663	108.412	-21.381	-20.387	-47.078	-100.025
-0.80885	104.84	146.877	-14.857	72.505	-146.841	-65.452
-0.80928	94.642	58.239	-22.052	199.299	-76.678	-132.519
-0.80971	149.047	-25.818	-139.081	118.704	-19.15	-11.629
-0.81013	-33.106	66.831	-46.016	27.566	91.699	174.863
-0.81056	25.236	-48.767	-83.191	-25.603	-2.17	132.576
-0.81098	34.112	-54.527	-97.994	126.605	-20.348	112.096
-0.81141	-90.911	-24.774	37.898	153.51	-53.012	55.142
-0.81184	71.726	-41.695	-39.811	159.198	-121.533	84.08
-0.81226	89.511	-179.517	-67.107	44.588	-31.988	-92.38
-0.81269	87.275	-271.616	40.256	-4.724	-168.977	-62.632
-0.81312	-16.033	-120.627	70.175	-88.181	-114.604	68.197
-0.81354	-23.227	-49.603	10.393	-62.224	-242.064	29.208
-0.81397	70.051	-67.885	54.121	-144.793	-97.994	-86.583
-0.8144	-49.33	-34.287	170.625	-157.501	-72.576	-143.753
-0.81482	-153.068	-63.593	135.843	-119.367	-72.896	2.386
-0.81525	14.965	-46.921	61.537	-64.185	-70.135	53.193
-0.81567	238.004	32.092	-4.721	-177.128	-110.234	117.347
-0.8161	56.12	171.61	72.195	-141.919	-101.651	184.175
-0.81653	118.681	50.159	48.743	-69.688	-71.623	74.018
-0.81695	144.212	48.789	-48.494	-161.252	-96.041	45.862
-0.81738	156.853	164.55	-12.03	-307.885	-230.476	197.493
-0.81781	140.42	-6.233	-10.9	-294.027	-71.926	5.493
-0.81823	146.81	-67.437	115.179	-44.214	-18.274	27.467
-0.81866	88.848	209.408	127.509	-85.203	32.874	53.044
-0.81909	28.957	124.709	213.754	-116.532	101.73	-60.642
-0.81951	22.409	-116.149	-24.44	-114.518	63.263	-4.661
-0.81994	-62.952	-73.805	-7.116	-215.295	25.363	64.221
-0.82037	-8.086	-90.829	-120.103	-229.136	106.886	71.861
-0.82079	97.054	-201.427	-79.957	-187.906	189.197	204.618
-0.82122	-47.071	-69.946	-115.781	-98.288	11.572	145.878
-0.82164	-131.072	64.363	-30.091	-89.538	-47.707	49.967
-0.82207	-74.056	61.747	104.04	-54.927	236.304	-135.917
-0.8225	-103.063	61.717	69.939	-46.892	217.206	-80.968
-0.82292	-89.026	-120.966	152.665	-62.676	159.489	-106.239
-0.82335	15.137	25.39	147.459	-138.866	-60.147	-4.784
-0.82378	36.814	52.366	113.227	-200.899	-45.866	-76.171
-0.8242	-50.522	-52.571	118.139	-250.278	-1.98	-88.458
-0.82463	-141.032	101.973	1.578	-272.818	-49.465	-117.882
-0.82506	-106.959	94.277	42.083	-78.998	46.176	-220.587
-0.82548	-44.863	8.522	32.176	10.1	12.113	-174.587
-0.82591	-65.875	-7.776	-35.287	121.434	131.132	-120.744
-0.82633	-7.412	93.877	-17.724	158.539	-14.543	-16.501
-0.82676	-9.698	135.19	-124.313	7.237	-80.881	-179.397
-0.82719	-63.21	72.09	-155.73	-13.126	108.596	-144.736
-0.82761	-133.161	-2.004	-56.893	21.163	79.614	-51.47
-0.82804	-151.045	87.301	-101.796	15.621	150.179	35.268
-0.82847	-38.999	77.103	-134.441	2.583	47.918	156.513
-0.82889	-174.839	1.996	-98.69	38.816	-41.147	9.012
-0.82932	-148.04	-34.476	-78.182	97.959	-59.593	-221.546
-0.82975	-165.843	18.804	-70.984	198.298	-80.917	-70.095
-0.83017	-150.752	116.849	-20.391	79.534	-64.691	75.124
-0.8306	-108.718	2.36	110.314	-37.955	95.737	64.957
-0.83102	46.161	-0.429	20.779	-8.312	194.939	228.861
-0.83145	275.384	-47.209	21.148	-2.201	189.294	135.112
-0.83188	156.619	52.638	5.058	96.271	190.113	155.776
-0.8323	-18.617	35.364	42.426	142.78	88.167	105.648
-0.83273	50.93	25.834	0.627	169.814	80.39	-57.665
-0.83316	0.632	-78.772	-55.603	34.959	-132.725	-4.648
-0.83358	52.369	18.45	-2.905	6.013	-152.09	-23.77
-0.83401	-28.131	-45.425	8.622	68.404	58.383	-133.769
-0.83444	141.611	62.37	-65.49	86.674	11.782	-141.62
-0.83486	150.698	-21.248	-110.645	-51.353	-17.622	-72.43
-0.83529	128.16	-95.075	-119.609	-53.975	-99.102	-45.202
-0.83572	-12.796	-70.757	-62.564	-70.922	-20.493	-79.517
-0.83614	-10.895	-40.463	0.093	-93.873	68.527	-129.261
-0.83657	137.697	198.989	56.793	-4.485	-18.806	-90.822
-0.83699	102.212	285.646	93.395	101.002	-79.743	23.165
-0.83742	36.234	112.016	152.345	15.57	51.9	-32.91
-0.83785	-69.747	42.209	56.643	31.013	73.28	24.105
-0.83827	-88.427	2.811	-70.93	88.89	-186.237	175.308
-0.8387	-146.787	104.068	-208.892	115.362	-159.645	427.432
-0.83913	-154.752	197.319	-184.629	185.104	-75.002	388.198
-0.83955	65.921	135.943	-130.079	5.971	-108.9	113.477
-0.83998	118.566	262.638	-73.567	-41.951	-120.965	-82.486
-0.84041	-24.552	246.244	-2.432	-33.175	-132.051	-152.687
-0.84083	-43.004	66.735	-34.093	-36.46	-128.359	-128.444
-0.84126	-13.675	23.329	-36.216	-86.031	15.665	-161.716
-0.84168	-29.907	92.6	-40.121	-106.546	117.578	-200.015
-0.84211	60.881	116.264	-43.64	-83.947	120.75	-189.281
-0.84254	-15.225	113.314	-213.245	-1.132	54.634	29.374
-0.84296	-6.302	292.255	-139.081	127.437	58.478	-39.931
-0.84339	91.283	150.665	-59.813	38.934	50.364	-123.989
-0.84382	-56.277	116.881	10.861	-157.562	-106.988	-8.368
-0.84424	-46.54	15.389	59.776	-275.803	-115.163	-32.207
-0.84467	-37.754	-68.759	-18.791	-201.94	40.775	-95.122
-0.8451	46.173	-95.183	-133.686	-192.921	123.993	6.879
-0.84552	61.424	7.65	-144.763	-254.115	160.974	142.289
-0.84595	98.858	-15.173	5.905	-165.311	99.313	161.113
-0.84637	6.518	-91.015	-32.36	-136.54	-65.884	21.348
-0.8468	-174.513	-166.814	10.325	-205.798	-27.016	140.198
-0.84723	4.779	-154.274	-42.914	-173.543	18.33	171.72
-0.84765	-75.447	-179.876	-9.028	-84.967	-4.942	177.784
-0.84808	71.853	-64.025	17.675	-90.117	40.348	131.403
-0.84851	105.124	-7.687	11.355	-21.881	2.925	21.437
-0.84893	119.825	29.459	-69.352	89.611	18.576	-27.737
-0.84936	145.806	99.544	-121.428	17.447	-15.95	92.589
-0.84979	24.413	-7.39	-59.491	-37.522	-38.018	-74.473
-0.85021	-1.216	-51.409	-130.327	54.672	94.447	-270.439
-0.85064	-30.293	69.404	-51.361	12.066	59.019	-35.068
-0.85106	107.794	-64.342	-84.813	-13.761	38.249	-65.048
-0.85149	13.068	-63.015	-19.738	-8.458	11.413	-42.164
-0.85192	-125.212	14.851	54.492	91.916	-48.576	11.214
-0.85234	-25.185	52.042	-124.302	100.096	-97.808	-14.106
-0.85277	-30.855	39.829	22.33	146.178	-124.043	-97.267
-0.8532	-225.999	-53.008	174.736	195.687	-19.777	-100.796
-0.85362	-0.58	-151.986	67.394	121.833	-61.838	-198.976
-0.85405	72.639	-228.161	184.328	45.589	-32.993	-181.98
-0.85448	22.754	-181.368	69.834	78.802	-29.022	-122.821
-0.8549	94.745	-118.708	-1.049	42.575	23.571	29.334
-0.85533	102.802	-99.306	-144.974	-19.142	74.601	126.133
-0.85576	166.772	30.31	-64.07	-10.022	-91.182	185.59
-0.85618	-76.384	-74.848	-15.398	-82.047	-164.426	140.089
-0.85661	-145.621	-259.111	-57.307	-55.024	14.617	228.096
-0.85703	-98.534	-257.25	-73.729	0.207	47.473	160.396
-0.85746	-7.3	-205.19	-8.037	38.476	6.509	156.243
-0.85789	38.648	-167.103	128.038	50.387	-41.907	-30.06
-0.85831	79.774	-144.781	184.887	-75.319	-91.871	28.681
-0.85874	-88.031	-123.39	102.066	-115.108	31.037	84.39
-0.85917	-213.037	-35.2	57.154	-247	86.51	-69.184
-0.85959	22.892	20.182	33.816	-85.925	95.374	-15.32
-0.86002	81.463	50.123	99.059	102.283	153.359	5.763
-0.86045	-18.313	-6.69	131.842	-51.82	7.532	51.085
-0.86087	-87.813	-130.365	100.421	-3.924	50.097	-3.898
-0.8613	94.588	-71.7	29.174	83.573	153.273	36.894
-0.86172	46.481	14.218	50.367	-46.705	78.019	4.483
-0.86215	32.219	104.973	77.97	-43.771	50.733	1.571
-0.86258	5.872	147.228	-45.659	-89.347	115.924	-62.548
-0.863	-127.862	152.89	-61.117	-159.569	19.011	-125.206
-0.86343	-10.076	178.349	-51.543	-163.749	-174.381	-179.969
-0.86386	-5.796	135.998	-85.086	-100.985	-190.738	-164.313
-0.86428	108.289	135.546	98.946	-52.078	-60.465	-89.633
-0.86471	218.016	36.347	166.325	-6.848	7	95.107
-0.86514	135.194	43.442	78.361	-46.426	-16.535	87.145
-0.86556	13.525	-16.959	21.249	-82.06	-83.141	116.422
-0.86599	-235.377	-89.752	198.551	-137.561	88.963	32.608
-0.86641	-145.504	-9.124	126.722	-81.462	244.517	-0.055
-0.86684	56.972	-64.404	87.148	18.331	192.902	112.301
-0.86727	24.48	18.732	58.995	-3.524	109.401	143.072
-0.86769	12.239	72.045	-6.771	108.604	7.398	39.784
-0.86812	93.959	8.31	-33.073	-20.888	-78.242	143.027
-0.86855	5.229	-0.318	-150.88	-69.438	-122.316	122.384
-0.86897	-64.587	109.886	-172.195	-52.58	-109.19	51.786
-0.8694	0.783	142.502	-166.486	-96.451	-40.944	74.559
-0.86983	80.47	175.492	-107.69	-52.256	104.274	-17.552
-0.87025	-56.64	224.561	5.757	-141.541	101.203	-35.705
-0.87068	37.624	171.828	45.305	-105.513	72.064	-73.446
-0.87111	-64.704	11.967	-11.843	-93.61	120.533	53.338
-0.87153	85.087	-54.569	38.877	90.726	183.938	-39.944
-0.87196	42.573	-30.435	77.154	94.79	74.635	-83.978
-0.87238	16.237	-45.134	20.089	135.794	13.035	-30.431
-0.87281	36.664	25.79	6.141	151.144	31.932	19.781
-0.87324	79.943	10.472	13.527	5.336	26.837	-82.259
-0.87366	-1.785	-23.844	33.571	-36.814	68.029	111.144
-0.87409	37.242	-106.024	-23.466	-114.677	241.026	55.675
-0.87452	97.043	-211.654	-29.69	-96.687	-10.27	77.777
-0.87494	27.991	-229.474	72.597	-103.566	-142.984	22.91
-0.87537	29.035	-149.296	166.837	-30.906	12.235	-121.508
-0.8758	104.768	-143.971	190.004	-21.406	112.424	19.419
-0.87622	105.686	13.339	120.016	-183.035	39.946	178.547
-0.87665	40.132	-22.716	-36.373	-43.974	46.843	205.601
-0.87707	-70.124	43.483	-73.58	0.406	0.928	233.702
-0.8775	13.722	60.387	-183.099	43.189	-27.77	177.842
-0.87793	-66.467	-58.784	68.019	93.871	22.858	11.042
-0.87835	-33.399	-0.905	112.708	129.714	174.66	-15.217
-0.87878	-173.376	44.023	-40.957	142.663	253.436	-62.878
-0.87921	-97.878	7.983	-78.513	86.521	158.024	-95.437
-0.87963	11.26	-86.922	39.655	104.627	-27.99	-238.233
-0.88006	-107.001	-44.324	-3.337	129.647	10.25	-178.177
-0.88049	-141.106	-21.119	22.351	138.263	-1.385	-194.557
-0.88091	-48.831	-168.393	-15.325	47.745	-35.01	-196.392
-0.88134	69.318	-2.848	-1.414	-45.617	37.275	-128.364
-0.88176	12.077	21.308	-79.874	-29.763	-49.949	-219.092
-0.88219	-35.31	48.737	-83.128	46.78	-17.673	-193.52
-0.88262	-68.312	235.547	-42.531	64.755	36.391	11.271
-0.88304	-107.868	226.578	-19.059	56.181	51.702	85.906
-0.88347	-50.543	164.045	-75.428	35.808	14.123	-72.223
-0.8839	50.642	63.383	-66.412	0.933	-94.053	9.486
-0.88432	9.848	133.814	13.733	90.865	-39.26	4.297
-0.88475	-96.507	-25.687	141.683	106.654	-37.182	-90.814
-0.88518	-26.491	-120.225	23.418	87.41	-140.726	86.094
-0.8856	22.865	80.217	-70.666	40.519	-138.915	183.625
-0.88603	-25.986	58.163	42.832	-53.544	-61.782	26.305
-0.88645	-5.349	-93.941	-24.805	-70.198	-4.203	-89.032
-0.88688	-69.613	-227.183	-40.769	60.453	15.617	-103.743
-0.88731	-56.801	-42.488	-127.251	2.83	2.89	-130.938
-0.88773	-14.997	-185.515	-144.896	100.272	129.122	-81.241
-0.88816	24.202	-131.164	-15.041	104.274	48.853	0.94
-0.88859	64.668	-106.775	-141.477	16.959	-121.542	-62.357
-0.88901	53.345	30.834	-61.776	-41.55	-65.908	26.109
-0.88944	88.356	132.289	-15.138	-25.301	-89.923	102.771
-0.88987	-45.827	27.675	-43.164	62.763	117.755	-30.493
-0.89029	54.783	101.756	74.981	-52.227	96.991	1.905
-0.89072	80.769	54.389	54.689	-193.771	88.608	8.932
-0.89115	197.264	-2.659	87.948	10.362	8.005	-103.369
-0.89157	114.553	8.399	68.818	77.454	-134.707	-13.471
-0.892	-52.593	-72.686	53.135	-84.55	-95.035	39.456
-0.89242	-150.109	-122.124	100.329	37.395	-65.577	35.646
-0.89285	35.495	-196.451	16.663	-25.985	-65.072	7.182
-0.89328	-20.834	-92.511	-83.951	-9.169	-29.01	-4.492
-0.8937	-23.109	77.159	-29.127	-63.278	-83.75	36.148
-0.89413	-41.622	55.192	167.318	-85.749	-148.306	-53.016
-0.89456	-43.822	-19.127	84.584	-127.305	-6.841	-85.484
-0.89498	-119.516	-170.856	-91.52	-99.743	-9.041	-78.913
-0.89541	-235.593	-23.579	8.748	-80.477	-3.434	-105.701
-0.89584	-162.983	-45.799	75.102	-45.223	-15.479	-146.204
-0.89626	-160.94	-171.003	-43.603	28.95	39.803	-14.282
-0.89669	-177.489	-76.083	30.189	116.351	51.414	81.516
-0.89711	-163.525	29.123	-74.508	73.307	98.115	211.557
-0.89754	-65.4	19.607	-31.311	1.707	-3.31	277.253
-0.89797	-91.677	-74.238	10.184	-29.329	-50.392	179.505
-0.89839	-19.316	55.452	-85.948	-72.001	57.656	21.511
-0.89882	148.599	207.308	-41.378	-71.747	211.244	31.46
-0.89925	172.194	133.693	1.275	-67.393	70.986	47.202
-0.89967	29.303	73.254	100.277	-54.701	113.736	56.852
-0.9001	71.502	128.434	118.204	39.941	74.919	140.219
-0.90053	195.254	-47.293	134.38	-73.144	83.414	113.376
-0.90095	111.827	-264.475	107.97	-46.866	82.722	52.051
-0.90138	-4.386	-224.012	78.921	-27.777	44.051	156.62
-0.9018	38.328	-73.919	-90.707	139.991	138.25	116.606
-0.90223	189.529	7.587	-91.507	115.129	-111.878	122.608
-0.90266	27.31	111.207	-12.512	70.662	-111.264	166.134
-0.90308	-102.369	-4.712	4.524	212.041	-9.147	160.432
-0.90351	-181.518	-80.87	13.831	90.411	-100.441	35.359
-0.90394	-149.89	21.411	-60.941	-95.128	-226.324	1.263
-0.90436	-151.248	21.787	-129.218	61.555	0.526	36.306
-0.90479	-105.182	-73.856	-54.347	92.873	25.29	-24.034
-0.90522	-149.206	-167.909	-98.347	145.171	-58.2	-45.26
-0.90564	-257.307	-113.158	-36.796	240.119	-154.369	1.368
-0.90607	-151.237	-156.936	0.203	299.611	99.845	83.604
-0.90649	-120.376	-4.499	-69.686	123.153	113.04	-11.906
-0.90692	-161.343	67.391	56.803	33.042	56.588	67.228
-0.90735	-114.61	86.076	-55.656	62.785	4.141	44.528
-0.90777	-109.837	157.591	-71.028	52.091	19.725	15.392
